SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
N#CCCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1ccccc1,7.524258091688699,29.904869276190404,Tier 1 (<150 nM),-9.038065772900591,Acylurea,True,True,3.8701657122634776,479.02400000000034,4.700780000000004,2,4,85.23,8,2.3676040016559834,6.428215277832324,6.956373304185081,1.096042813856375,0.5678847875036181,-5.568793036131493,-6.636826135082037,2.401239637818554,False,0.5333333333333333,0.3111111111111111,False,True,24,False,8.481486060122112,False,1,55
Cc1cccc(Cc2cc(C(=O)NC(=O)NC3CN4CCC3CC4)cc(Cl)c2CCC#N)c1CF,7.52153806677664,30.0927538832937,Tier 1 (<150 nM),-8.71744747710324,Acylurea,False,True,4.225112297586261,497.0140000000004,4.698500000000005,2,4,85.23,7,2.555097870311518,6.320203014398854,6.808413325847158,1.201335052377786,0.7131247409294819,-5.801676568375099,-6.562205596879877,2.1552418802233637,False,0.5,0.28125,False,True,24,False,8.481486060122112,False,1,55
N#CCc1cc(O)cc(C(Cl)c2ccc(C(=O)NC(=O)NC3CN4CCC3CC4)cc2Cl)c1,7.520497026049003,30.16497529388568,Tier 1 (<150 nM),-7.343746177340185,Acylurea,True,True,4.293218018765722,487.3870000000003,3.973480000000003,3,5,105.46,5,4.733225968872814,7.068353428257215,6.6917042649446214,0.45214359779178803,0.8287927611043813,-5.110432908991325,-6.641164105778928,0.702582071561257,False,0.5789473684210527,0.2619047619047619,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCCc1ccccc1,7.518719494911,30.28869103143956,Tier 1 (<150 nM),-7.560897260857057,Acylurea,False,True,3.8760418504110437,479.0240000000004,4.505080000000004,2,4,85.23,8,1.4947346630940435,6.634410255421058,7.100696137798137,0.8843092394899426,0.41802335711286354,-5.477877674991398,-6.660028686438287,0.9008685744187694,False,0.5333333333333333,0.30337078651685395,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1ccccc1CC#N,7.518396906275284,30.311197458838922,Tier 1 (<150 nM),-8.01567511162192,Acylurea,False,True,4.15893148639745,490.0070000000004,3.986660000000003,2,5,109.02000000000001,7,2.114008131650665,6.726718067577224,6.669697740492755,0.7916788386980604,0.8486991657825289,-5.519832523253686,-6.54739891861529,1.4682761930066306,False,0.5689655172413793,0.30120481927710846,False,True,24,False,8.481486060122112,False,1,55
Cc1ccccc1Cc1ccc(C(=O)NC(=O)NC2CN3CCC2C(CCCC#N)C3)cc1,7.517042649456214,30.4058641325953,Tier 1 (<150 nM),-10.539657642854202,Acylurea,True,True,4.417903112592627,444.57900000000035,4.039400000000003,2,4,85.23,7,2.788990004196824,6.728231186344198,6.763018045276265,0.7888114631120162,0.754024604179949,-6.471758185625689,-6.866442127377248,3.6732155154769544,False,0.42424242424242425,0.3488372093023256,False,True,24,False,8.481486060122112,False,7,3
COc1cc(CCCCCC#N)c(N2CCOCC2)c2c1C1=NC(NO)CC(N)N1C(=S)S2,7.514146910002943,30.609278299673157,Tier 1 (<150 nM),-8.138477265321667,Cyclic-thione,True,False,4.4373996075795175,490.6550000000002,2.590880000000001,3,10,119.36999999999999,8,2.2139910445255215,6.891903726519593,6.713343551789344,0.6222431834833504,0.8008033582135994,-6.439998545925743,-6.304874701942107,1.6984787193959239,False,0.3894736842105263,0.23529411764705882,False,True,77,False,7.244125144327508,True,5,19
COc1cc(CCCCC#N)c(N2CCOCC2)c2c1C1=NC(NO)CC(N)N1C(=S)S2,7.514146910002943,30.609278299673157,Tier 1 (<150 nM),-8.087779058863836,Cyclic-thione,True,False,4.459977647071176,476.62800000000016,2.20078,3,10,119.36999999999999,7,2.0329240287278427,6.891903726519593,6.765723463089979,0.6222431834833504,0.7484234469129643,-6.2200830575810215,-6.254120057589222,1.8336590012746141,False,0.3894736842105263,0.2376237623762376,False,True,77,False,7.244125144327508,True,5,19
N#CCCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1ccccc1,7.512773604129484,30.706222736052155,Tier 1 (<150 nM),-9.340458572758893,Acylurea,True,True,3.863568687629723,464.99700000000036,4.310680000000004,2,4,85.23,7,2.1536908960518852,6.728388063063971,6.966690577600736,0.7843855410655136,0.5460830265287484,-5.5779122131577,-6.333915068507695,3.006543504251198,False,0.5423728813559322,0.3146067415730337,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1ccccc1CN,7.507223285601316,31.1011690883224,Tier 1 (<150 nM),-8.191580916373749,Acylurea,False,True,4.0487029664672995,480.0120000000004,3.3792800000000014,3,5,111.25,7,2.108852386102787,6.599652320861844,7.050630875868075,0.9075709647394721,0.4565924097332408,-6.29446110614012,-6.821770825999687,1.3698100903740613,False,0.5423728813559322,0.2976190476190476,False,True,24,False,8.481486060122112,False,1,55
